bodyid,cell_type,pre,cropped,conf_nt,conf_nt_p,top_nt,top_nt_p,acetylcholine,glutamate,gaba,dopamine,serotonin,octopamine,projection_score,segregation_index,ito_lee_hemilineage,hartenstein_hemilineage,used_in_analysis,in_ground_truth,dataset
1411336347,AVLP279,122,FALSE,unknown,NA,dopamine,0.23,0.2,0.1,0.1,0.3,0.1,0.1,0.356,0.356,VLPl&d1_lateral,BLAv1_posterior,TRUE,FALSE,hemibrain:v1.2.1
1410450576,PFNp,27,FALSE,unknown,NA,dopamine,0.366,0.4,0.1,0,0.4,0,0.1,0.004,0.004,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1410451151,PFNp,43,FALSE,unknown,NA,glutamate,0.267,0.2,0.3,0.1,0,0.1,0.3,0.246,0.246,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1413986475,LC10,29,FALSE,unknown,NA,gaba,0.302,0.3,0.3,0.4,0,0.1,0,0.05,0.05,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1415182325,vDeltaJ,77,FALSE,unknown,NA,dopamine,0.281,0.2,0.3,0,0.3,0.1,0.1,0.003,0.003,DM4_CX_v,CM4_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1414184933,vDeltaL,43,FALSE,unknown,NA,glutamate,0.43400000000000005,0.1,0.5,0.1,0.3,0,0,0.057,0.057,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1413464254,AVLP539,1999,FALSE,unknown,NA,glutamate,0.388,0.3,0.4,0.2,0,0,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1414617465,PFNp,22,FALSE,unknown,NA,acetylcholine,0.373,0.5,0.3,0.1,0.1,0,0,0.116,0.116,DM1_CX_v,DPMm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1413882984,vDeltaA,39,FALSE,unknown,NA,acetylcholine,0.374,0.3,0.3,0.1,0.3,0,0,0.027,0.027,DM3_CX_v,DPMpm2_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1413572068,vDeltaL,29,FALSE,unknown,NA,acetylcholine,0.24500000000000002,0.2,0.2,0.1,0.1,0.2,0.1,0.067,0.067,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1414327340,MC61,61,FALSE,unknown,NA,serotonin,0.378,0.4,0,0.1,0.1,0.4,0.1,0.041,0.041,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1415877516,vDeltaM,23,FALSE,unknown,NA,glutamate,0.363,0.2,0.4,0,0.3,0,0.1,0.116,0.116,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1419266727,LAL152,7,FALSE,unknown,NA,serotonin,0.51,0,0,0,0,1,0,0.176,0.176,DM5_central,CM1_central,FALSE,FALSE,hemibrain:v1.2.1
1438299718,LC13,143,FALSE,unknown,NA,glutamate,0.316,0.3,0.4,0,0.1,0.1,0.1,0.018,0.018,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1438300285,LC13,164,FALSE,unknown,NA,dopamine,0.274,0.1,0.3,0.1,0.3,0.1,0,0.178,0.178,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1438304143,LC13,205,FALSE,unknown,NA,acetylcholine,0.33399999999999996,0.4,0.2,0.1,0.1,0.2,0.1,0.105,0.105,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1434768400,LPC1,125,FALSE,unknown,NA,acetylcholine,0.309,0.4,0.2,0.1,0.1,0,0,0.037,0.037,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1434949542,PVLP141,172,FALSE,unknown,NA,acetylcholine,0.281,0.4,0.2,0.2,0.1,0.1,0,0.791,0.791,DM6_central2,CM3_central2,TRUE,FALSE,hemibrain:v1.2.1
1442931671,PFNp,25,FALSE,unknown,NA,glutamate,0.367,0.2,0.4,0,0.2,0.1,0.1,0.061,0.061,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1442565150,vDeltaL,38,FALSE,unknown,NA,acetylcholine,0.35,0.4,0.3,0.2,0.1,0,0,0.164,0.164,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1439203192,LPLC1,217,FALSE,unknown,NA,dopamine,0.277,0.4,0,0.1,0.4,0.1,0,0.142,0.142,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1441144493,PFNp,80,FALSE,unknown,NA,acetylcholine,0.41900000000000004,0.4,0.4,0,0,0.1,0,0.195,0.195,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1441485633,PFNp,68,FALSE,unknown,NA,acetylcholine,0.36,0.4,0.4,0.1,0,0.1,0.1,0.25,0.25,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1441499171,PFNp,41,FALSE,unknown,NA,gaba,0.21100000000000002,0.2,0.2,0.2,0.1,0.1,0.2,0.059,0.059,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1443492867,vDeltaL,40,FALSE,unknown,NA,glutamate,0.403,0.1,0.4,0,0.4,0,0.1,0.102,0.102,DM1_CX_v,DPMm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1441503403,PFNp,55,FALSE,unknown,NA,glutamate,0.20900000000000002,0.2,0.2,0.1,0.2,0.2,0.2,0.125,0.125,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1443579770,PFNa,114,FALSE,unknown,NA,acetylcholine,0.41600000000000004,0.5,0.3,0,0,0,0.1,0.282,0.282,DM2_CX_p,DPMpm1_CX_p,TRUE,FALSE,hemibrain:v1.2.1
1448118399,AVLP270,109,FALSE,unknown,NA,acetylcholine,0.187,0.2,0.2,0.1,0,0.2,0.1,0.524,0.524,VLPl&d1_lateral,BLAv1_posterior,TRUE,FALSE,hemibrain:v1.2.1
1467694006,DNp16,172,FALSE,unknown,NA,glutamate,0.399,0.4,0.5,0,0,0,0,NA,NA,PSp2,CM5,TRUE,FALSE,hemibrain:v1.2.1
1468993852,LC13,119,FALSE,unknown,NA,acetylcholine,0.29100000000000004,0.3,0.3,0.1,0.1,0.2,0,0.078,0.078,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1455438367,SMP474,212,FALSE,unknown,NA,glutamate,0.34299999999999997,0.2,0.5,0,0.2,0,0,0.538,0.538,DM1_antero_dorsal,DPMm1_antero_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1469477133,PS257,70,FALSE,unknown,NA,glutamate,0.382,0.3,0.5,0,0.1,0.1,0,0.201,0.201,DM6_central1,CM3_central1,FALSE,FALSE,hemibrain:v1.2.1
1472520219,vDeltaA,57,FALSE,unknown,NA,glutamate,0.327,0.2,0.4,0,0.3,0.1,0,0.396,0.396,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1472965897,LC17,234,FALSE,unknown,NA,acetylcholine,0.258,0.3,0.1,0.2,0.3,0,0.1,0.039,0.039,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1475883403,vDeltaL,41,FALSE,unknown,NA,acetylcholine,0.29500000000000004,0.4,0.3,0.1,0.2,0,0,0.085,0.085,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1475318548,vDeltaA,69,FALSE,unknown,NA,dopamine,0.24400000000000002,0.2,0.1,0.1,0.3,0.1,0.2,0.014,0.014,DM1_CX_v,DPMm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1475322280,vDeltaM,41,FALSE,unknown,NA,glutamate,0.349,0.3,0.4,0,0.2,0,0,0.034,0.034,DM1_CX_v,DPMm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1480084038,LNO1,502,FALSE,unknown,NA,glutamate,0.462,0,0.5,0.3,0,0,0.1,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1497692958,PS221,155,FALSE,unknown,NA,glutamate,0.41400000000000003,0.3,0.4,0.1,0.1,0,0,NA,NA,PSp2,CM5,TRUE,FALSE,hemibrain:v1.2.1
1481737138,PI1,7,FALSE,unknown,NA,neither,0.42100000000000004,0,0,0,0,0.5,0,0.001,0.001,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1480170126,AVLP105,294,FALSE,unknown,NA,serotonin,0.4,0.3,0,0.1,0,0.5,0,0.068,0.068,VLPl&p2_lateral,BLVp1_anterior,TRUE,FALSE,hemibrain:v1.2.1
1498033920,DNp17,2,FALSE,unknown,NA,neither,0.99,0,0,0,0,0,0,NA,NA,PSp2,CM5,FALSE,FALSE,hemibrain:v1.2.1
1496497366,NA,40,FALSE,unknown,NA,neither,0.622,0.1,0,0.1,0,0.1,0,0.36,0.36,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1498064190,NA,151,FALSE,unknown,NA,acetylcholine,0.458,0.5,0.4,0,0,0,0,0.13,0.13,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1501074253,PS104,147,FALSE,unknown,NA,glutamate,0.47100000000000003,0.1,0.5,0.4,0,0,0,0.364,0.364,VLPp&l1_anterior,DPLpv_anterior,TRUE,FALSE,hemibrain:v1.2.1
1501332510,NA,87,FALSE,unknown,NA,glutamate,0.48300000000000004,0,0.5,0.3,0,0.1,0,0.389,0.389,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1501341367,MC61,45,FALSE,unknown,NA,glutamate,0.5640000000000001,0.1,0.7,0,0.1,0,0,0.005,0.005,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1496656782,IB081,44,FALSE,unknown,NA,acetylcholine,0.396,0.5,0,0,0.1,0.3,0,0.777,0.777,DM5_central,CM1_central,FALSE,FALSE,hemibrain:v1.2.1
1498383456,DNp17,100,FALSE,unknown,NA,acetylcholine,0.32999999999999996,0.4,0.3,0,0.1,0.1,0,NA,NA,PSp2,CM5,TRUE,FALSE,hemibrain:v1.2.1
1503896377,PFNp,28,FALSE,unknown,NA,acetylcholine,0.259,0.2,0.2,0,0.1,0.2,0.2,0.168,0.168,DM2_CX_v,DPMpm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1504582746,PFNp,59,FALSE,unknown,NA,octopamine,0.271,0.1,0.2,0.1,0.1,0.2,0.4,0.263,0.263,DM3_CX_v,DPMpm2_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1506076819,MC61,35,FALSE,unknown,NA,acetylcholine,0.24900000000000003,0.3,0.2,0.1,0.2,0.1,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1509439784,GLNO,475,FALSE,unknown,NA,gaba,0.264,0.2,0.1,0.3,0,0.1,0.3,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1510308047,LAL088,113,FALSE,unknown,NA,glutamate,0.47500000000000003,0,0.5,0.3,0,0.1,0,0.449,0.449,AOTUv3_ventral,DALcl1_ventral,TRUE,FALSE,hemibrain:v1.2.1
1509098829,GLNO,447,FALSE,unknown,NA,octopamine,0.307,0.1,0.2,0.3,0,0,0.4,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1511598475,AVLP105,352,FALSE,unknown,NA,serotonin,0.349,0.3,0.1,0.1,0,0.4,0,0.074,0.074,VLPl&p2_lateral,BLVp1_anterior,TRUE,FALSE,hemibrain:v1.2.1
1528395505,PS052,2,FALSE,unknown,NA,neither,1,0,0,0,0,0,0,0.047,0.047,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1532358825,LC14,8,FALSE,unknown,NA,neither,0.327,0.2,0.2,0,0,0,0,0.001,0.001,VPNp1_lateral,BLD5_lateral,FALSE,FALSE,hemibrain:v1.2.1
1532994730,NA,74,FALSE,unknown,NA,glutamate,0.444,0.1,0.5,0.3,0,0,0,0.004,0.004,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1535198939,PS208,58,FALSE,unknown,NA,dopamine,0.23,0.1,0.2,0,0.2,0.1,0.1,NA,NA,VLPp2,DPMpl3,FALSE,FALSE,hemibrain:v1.2.1
1532699530,LC10,82,FALSE,unknown,NA,glutamate,0.324,0.1,0.5,0.1,0.4,0,0,0.102,0.102,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1535626467,vDeltaA,62,FALSE,unknown,NA,acetylcholine,0.314,0.3,0.2,0.1,0.3,0,0,0.054,0.054,DM2_CX_v,DPMpm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1537327673,SA2,98,FALSE,unknown,NA,glutamate,0.268,0.2,0.3,0.2,0.1,0.1,0.2,0.001,0.001,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1537327732,SA2,99,FALSE,unknown,NA,glutamate,0.33799999999999997,0.3,0.4,0.2,0,0.1,0.1,0.004,0.004,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1536403805,LC14,5,FALSE,unknown,NA,acetylcholine,0.268,0.5,0,0,0.2,0.2,0,0.902,0.902,VPNp1_lateral,BLD5_lateral,FALSE,FALSE,hemibrain:v1.2.1
1539632818,LAL138,9,FALSE,unknown,NA,neither,0.41500000000000004,0.2,0.2,0,0,0.2,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1540129092,LCNOpm,862,FALSE,unknown,NA,acetylcholine,0.40700000000000003,0.4,0.4,0.2,0,0,0,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1541684136,LAL086,99,FALSE,unknown,NA,glutamate,0.41900000000000004,0,0.5,0.3,0.2,0,0,0.033,0.033,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1542024630,LAL083,10,FALSE,unknown,NA,gaba,0.306,0,0,0.5,0,0,0.5,0.093,0.093,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1561301125,LC17,182,FALSE,unknown,NA,gaba,0.28900000000000003,0.2,0.2,0.3,0.3,0,0,0.322,0.322,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1558226341,NA,84,FALSE,unknown,NA,gaba,0.257,0.2,0.2,0.3,0,0,0,0.021,0.021,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1561398893,LPC2,12,FALSE,unknown,NA,dopamine,0.359,0.2,0.2,0,0.5,0,0.2,0.016,0.016,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1564758330,MC61,24,FALSE,unknown,NA,glutamate,0.222,0.2,0.3,0,0.2,0,0,NA,NA,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1561178937,NA,94,FALSE,unknown,NA,dopamine,0.264,0.2,0.3,0,0.3,0.1,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1563863730,PS254,39,FALSE,unknown,NA,acetylcholine,0.327,0.4,0.3,0,0.2,0.1,0,0.097,0.097,DM6_central1,CM3_central1,FALSE,FALSE,hemibrain:v1.2.1
1570343631,PS040,19,FALSE,unknown,NA,acetylcholine,0.268,0.3,0.3,0.1,0,0.2,0,NA,NA,WEDd1,DALd,FALSE,FALSE,hemibrain:v1.2.1
1567028669,PFNp,51,FALSE,unknown,NA,octopamine,0.305,0.1,0.3,0,0.1,0.2,0.4,0.039,0.039,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1570111396,FC2B,147,FALSE,unknown,NA,dopamine,0.302,0.3,0.1,0,0.4,0.2,0,0.001,0.001,DM4_CX_d3,CM4_CX_d3,TRUE,FALSE,hemibrain:v1.2.1
1567382512,PFNp,39,FALSE,unknown,NA,octopamine,0.33099999999999996,0.2,0.3,0,0,0,0.4,0.146,0.146,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1572032028,LAL092,58,FALSE,unknown,NA,glutamate,0.544,0.1,0.6,0.3,0,0,0,0.667,0.667,AOTUv3_ventral,DALcl1_ventral,FALSE,FALSE,hemibrain:v1.2.1
1591701396,NA,667,FALSE,unknown,NA,serotonin,0.377,0.1,0.1,0.1,0,0.5,0.1,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1573551885,LAL120,832,FALSE,unknown,NA,acetylcholine,0.28800000000000003,0.3,0.3,0.2,0,0.2,0,0.479,0.479,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1595431209,NA,132,FALSE,unknown,NA,gaba,0.349,0.1,0.3,0.3,0,0.1,0,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1599436552,PFNp,115,FALSE,unknown,NA,glutamate,0.381,0.3,0.4,0,0,0.2,0,0.279,0.279,DM1_CX_v,DPMm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1597493900,LT51,446,FALSE,unknown,NA,gaba,0.251,0.2,0.2,0.3,0,0.2,0,0.474,0.474,VPNl&d1_medial_Lee,BLAl2_medial_Lee,TRUE,FALSE,hemibrain:v1.2.1
1602919852,NA,443,FALSE,unknown,NA,glutamate,0.46900000000000003,0.1,0.5,0.4,0,0,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1601711357,PVLP130,36,FALSE,unknown,NA,serotonin,0.20800000000000002,0.2,0.1,0.1,0.1,0.3,0,0.458,0.458,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1601771527,PEN_b(PEN2),330,FALSE,unknown,NA,serotonin,0.329,0.3,0,0,0,0.3,0.3,0.194,0.194,DM4_CX_v,CM4_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1601227987,AVLP552,205,FALSE,unknown,NA,glutamate,0.48000000000000004,0,0.5,0.5,0,0,0,0.237,0.237,VLPp1,BLP2,TRUE,FALSE,hemibrain:v1.2.1
1623072504,LC12,124,FALSE,unknown,NA,dopamine,0.232,0.2,0.1,0.2,0.3,0,0.1,0.027,0.027,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1629168807,NA,132,FALSE,unknown,NA,gaba,0.376,0.2,0.4,0.4,0,0.1,0,0.004,0.004,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1628187260,LC12,139,FALSE,unknown,NA,dopamine,0.24800000000000003,0.3,0,0.3,0.4,0,0.1,0.003,0.003,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1628230708,LPLC1,301,FALSE,unknown,NA,dopamine,0.265,0.3,0.1,0.1,0.4,0.1,0,0.093,0.093,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1629085008,PFNp,124,FALSE,unknown,NA,glutamate,0.42500000000000004,0.3,0.4,0,0,0.1,0.1,0.302,0.302,DM2_CX_v,DPMpm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1635116627,WED080,34,FALSE,unknown,NA,gaba,0.43300000000000005,0.2,0.1,0.4,0,0.2,0,0.125,0.125,WEDd2,BAmd2,FALSE,FALSE,hemibrain:v1.2.1
1637409104,SAD012,4,FALSE,unknown,NA,serotonin,0.52,0.3,0,0,0,0.7,0,0.032,0.032,VLPl2_medial,BLAv2_medial,FALSE,FALSE,hemibrain:v1.2.1
1637844473,LAL153,8,FALSE,unknown,NA,octopamine,0.465,0.2,0,0,0,0.2,0.5,0.292,0.292,DM5_central,CM1_central,FALSE,FALSE,hemibrain:v1.2.1
1640909284,lLN2F,7998,FALSE,unknown,NA,acetylcholine,0.442,0.5,0,0,0,0.5,0,0,0,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1636822043,LAL133,133,FALSE,unknown,NA,glutamate,0.463,0.1,0.5,0.3,0,0.1,0,0.303,0.303,DM1_antero_ventral,DPMm1_antero_ventral,TRUE,FALSE,hemibrain:v1.2.1
1656153289,LC17,204,FALSE,unknown,NA,dopamine,0.272,0.3,0.1,0.3,0.3,0,0,0.339,0.339,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1656157224,LC12,133,FALSE,unknown,NA,gaba,0.268,0.1,0.1,0.3,0.3,0,0.1,0.146,0.146,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1656157606,LC12,120,FALSE,unknown,NA,acetylcholine,0.24700000000000003,0.3,0,0.3,0.2,0.1,0.1,0.018,0.018,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1655626125,DNp16/17,4,FALSE,unknown,NA,gaba,0.251,0,0.2,0.2,0,0.2,0,NA,NA,PSp2,CM5,FALSE,FALSE,hemibrain:v1.2.1
1656839128,LC12,93,FALSE,unknown,NA,dopamine,0.267,0.2,0,0.3,0.4,0,0,0.145,0.145,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1659515529,LC17,201,FALSE,unknown,NA,gaba,0.28300000000000003,0.3,0.1,0.4,0.2,0,0,0.033,0.033,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1658855991,NA,97,FALSE,unknown,NA,gaba,0.393,0.1,0.4,0.4,0,0.1,0,0.01,0.01,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1659235557,LC14,5,FALSE,unknown,NA,serotonin,0.52,0,0,0,0,1,0,0.717,0.717,VPNp1_lateral,BLD5_lateral,FALSE,FALSE,hemibrain:v1.2.1
1658644171,LPLC1,273,FALSE,unknown,NA,dopamine,0.29100000000000004,0.3,0,0.1,0.5,0,0,0.013,0.013,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1657525390,LC12,135,FALSE,unknown,NA,gaba,0.25,0.2,0,0.3,0.2,0.1,0.1,0.011,0.011,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1660789784,PFNp,22,FALSE,unknown,NA,octopamine,0.307,0.1,0.3,0,0.1,0.1,0.4,0.081,0.081,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1661121263,PFNp,42,FALSE,unknown,NA,acetylcholine,0.272,0.3,0.2,0,0.1,0.1,0.2,0.092,0.092,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1686518948,LC12,121,FALSE,unknown,NA,acetylcholine,0.227,0.3,0.1,0.2,0.2,0,0.1,0.108,0.108,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1670278227,lLN11,180,FALSE,unknown,NA,acetylcholine,0.329,0.4,0,0.3,0,0.3,0,0.423,0.423,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1685983749,PS227,14,FALSE,unknown,NA,acetylcholine,0.372,0.4,0.4,0,0.1,0.1,0,0.139,0.139,PSp2,CM5,FALSE,FALSE,hemibrain:v1.2.1
1671270875,lLN12B,291,FALSE,unknown,NA,acetylcholine,0.359,0.4,0,0.2,0,0.4,0,0.148,0.148,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1671292719,lLN2T,2665,FALSE,unknown,NA,acetylcholine,0.49,0.5,0,0,0,0.5,0,0,0,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1688474703,NA,73,FALSE,unknown,NA,gaba,0.33799999999999997,0.1,0.3,0.4,0,0.2,0,0.003,0.003,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1689989271,LPLC1,218,FALSE,unknown,NA,dopamine,0.28600000000000003,0.3,0.1,0.1,0.4,0,0,0.004,0.004,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1689994325,LPLC1,171,FALSE,unknown,NA,dopamine,0.29500000000000004,0.3,0.1,0,0.4,0.1,0,0.003,0.003,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1690897627,LC20,146,FALSE,unknown,NA,glutamate,0.364,0.1,0.4,0.4,0,0.1,0,0.004,0.004,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1694807145,LAL195,12,FALSE,unknown,NA,serotonin,0.325,0.2,0.2,0,0,0.5,0,0.002,0.002,DM6_central2,CM3_central2,FALSE,FALSE,hemibrain:v1.2.1
1704347707,lLN2T,2811,FALSE,unknown,NA,acetylcholine,0.47400000000000003,0.5,0,0,0,0.5,0,0,0,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1714791446,LC17,228,FALSE,unknown,NA,dopamine,0.278,0.2,0.1,0.3,0.4,0,0,0.3,0.3,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1724823418,LAL125,7,FALSE,unknown,NA,acetylcholine,0.348,0.3,0,0,0,0.3,0.3,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1722310842,NA,121,FALSE,unknown,NA,acetylcholine,0.36,0.4,0.4,0.2,0,0,0,0.071,0.071,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1723386459,LPLC1,200,FALSE,unknown,NA,dopamine,0.353,0.3,0,0,0.5,0.1,0,0.013,0.013,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1728294045,v2LN40,102,FALSE,unknown,NA,serotonin,0.263,0.2,0.2,0.3,0,0.3,0,0.026,0.026,ALv2,BAla2,TRUE,FALSE,hemibrain:v1.2.1
1746546621,LC12,118,FALSE,unknown,NA,octopamine,0.23,0.1,0,0.2,0.2,0.1,0.3,0.194,0.194,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1734696656,AL-AST1,182,FALSE,unknown,NA,acetylcholine,0.34299999999999997,0.4,0.2,0.4,0,0,0,0.106,0.106,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1734705201,AL-AST1,305,FALSE,unknown,NA,acetylcholine,0.273,0.3,0.1,0.3,0,0.2,0.1,0.124,0.124,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1747612919,LLPC2a,64,FALSE,unknown,NA,acetylcholine,0.305,0.4,0.2,0,0.2,0,0,0.002,0.002,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1747621562,LLPC2a,58,FALSE,unknown,NA,acetylcholine,0.358,0.4,0.4,0.1,0,0,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1747379889,PS124,1107,FALSE,unknown,NA,glutamate,0.58,0.3,0.6,0,0,0,0,0.029,0.029,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1747958421,LLPC2a,59,FALSE,unknown,NA,glutamate,0.33399999999999996,0.3,0.3,0.2,0.2,0,0,0.057,0.057,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1747962718,LLPC2a,63,FALSE,unknown,NA,acetylcholine,0.376,0.4,0.4,0.1,0.1,0,0,0.045,0.045,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1748299641,LLPC2a,63,FALSE,unknown,NA,acetylcholine,0.42300000000000004,0.6,0.3,0.1,0,0,0,0.002,0.002,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1748929680,Li16,1546,FALSE,unknown,NA,gaba,0.301,0.2,0.3,0.3,0,0,0,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1753670413,NA,131,FALSE,unknown,NA,glutamate,0.379,0.1,0.4,0.3,0,0.1,0,0.002,0.002,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1753670596,LC17,280,FALSE,unknown,NA,dopamine,0.274,0.3,0.1,0.3,0.3,0,0,0.007,0.007,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1753690864,LC12,149,FALSE,unknown,NA,dopamine,0.259,0.2,0,0.3,0.3,0.1,0.1,0.002,0.002,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1753695569,LC12,133,FALSE,unknown,NA,dopamine,0.23,0.1,0,0.2,0.2,0.1,0.2,0.003,0.003,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1753695866,LC12,145,FALSE,unknown,NA,gaba,0.225,0.2,0.1,0.3,0.2,0.1,0.1,0.005,0.005,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1754019541,LC17,257,FALSE,unknown,NA,acetylcholine,0.275,0.4,0.1,0.2,0.3,0,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
